1896-07-01,18.421,0.6559999999999999,Angola
1896-08-01,20.479,0.755,Angola
1896-09-01,22.914,0.7140000000000001,Angola
1896-10-01,23.735,0.65,Angola
1896-11-01,23.013,1.012,Angola
1896-12-01,23.116999999999997,1.1909999999999998,Angola
1897-01-01,22.393,1.501,Angola
1897-02-01,22.491999999999997,0.758,Angola
1897-03-01,22.324,0.8,Angola
1897-04-01,22.314,0.93,Angola
1897-05-01,20.592,0.5820000000000001,Angola
1897-06-01,18.259,0.655,Angola
1897-07-01,18.743,0.614,Angola
1897-08-01,20.667,1.215,Angola
1897-09-01,22.706999999999997,0.5760000000000001,Angola
1897-10-01,24.105,1.163,Angola
1897-11-01,23.178,0.7070000000000001,Angola
1897-12-01,21.988000000000003,0.537,Angola
1898-01-01,22.0,1.226,Angola
1898-02-01,21.82,0.774,Angola
1898-03-01,22.44,0.769,Angola
1898-04-01,22.491999999999997,0.763,Angola
1898-05-01,20.622,0.7440000000000001,Angola
1898-06-01,18.521,0.797,Angola
1898-07-01,17.877,0.877,Angola
1898-08-01,19.036,0.909,Angola
1898-09-01,21.921,0.7879999999999999,Angola
1898-10-01,22.978,0.823,Angola
1898-11-01,22.498,0.96,Angola
1898-12-01,22.448,1.108,Angola
1899-01-01,22.726999999999997,1.243,Angola
1899-02-01,22.112,0.916,Angola
1899-03-01,22.663,0.787,Angola
1899-04-01,22.028,0.889,Angola
1899-05-01,20.285,0.863,Angola
1899-06-01,18.082,0.912,Angola
1899-07-01,18.741,0.986,Angola
1899-08-01,20.534000000000002,1.116,Angola
1899-09-01,22.927,1.145,Angola
1899-10-01,23.485,0.991,Angola
1899-11-01,23.204,0.978,Angola
1899-12-01,21.905,0.971,Angola
1900-01-01,21.701,0.7879999999999999,Angola
1900-02-01,22.359,0.8640000000000001,Angola
1900-03-01,23.173000000000002,0.568,Angola
1900-04-01,22.809,0.858,Angola
1900-05-01,21.361,0.83,Angola
1900-06-01,18.075,1.485,Angola
1900-07-01,18.395,0.987,Angola
1900-08-01,20.423,0.7290000000000001,Angola
1900-09-01,23.133000000000003,1.166,Angola
1900-10-01,23.971999999999998,0.68,Angola
1900-11-01,23.5,1.295,Angola
1900-12-01,22.578000000000003,0.8029999999999999,Angola
1901-01-01,22.56,0.8290000000000001,Angola
1901-02-01,22.987,1.011,Angola
1901-03-01,23.081,0.574,Angola
1901-04-01,22.25,0.868,Angola
1901-05-01,20.864,0.843,Angola
1901-06-01,19.082,0.752,Angola
1901-07-01,18.83,1.084,Angola
1901-08-01,20.912,0.813,Angola
1901-09-01,22.541999999999998,0.853,Angola
1901-10-01,23.173,1.106,Angola
1901-11-01,22.583000000000002,1.243,Angola
1901-12-01,22.153,0.652,Angola
1902-01-01,22.016,1.063,Angola
1902-02-01,22.416,0.503,Angola
1902-03-01,22.634,0.585,Angola
1902-04-01,22.42,0.487,Angola
1902-05-01,21.178,0.921,Angola
1902-06-01,18.925,0.597,Angola
1902-07-01,18.910999999999998,0.5660000000000001,Angola
1902-08-01,20.375,0.732,Angola
1902-09-01,22.256999999999998,0.6,Angola
1902-10-01,22.748,0.644,Angola
1902-11-01,22.784000000000002,0.75,Angola
1902-12-01,22.965,1.5319999999999998,Angola
1903-01-01,23.238000000000003,1.39,Angola
1903-02-01,23.37,1.063,Angola
1903-03-01,23.546,1.212,Angola
1903-04-01,22.586,1.215,Angola
1903-05-01,20.485000000000007,1.429,Angola
1903-06-01,17.944000000000003,0.774,Angola
1903-07-01,18.563,0.652,Angola
1903-08-01,20.378,0.752,Angola
1903-09-01,21.983,1.908,Angola
1903-10-01,22.886,0.555,Angola
1903-11-01,22.57,0.619,Angola
1903-12-01,21.468000000000004,1.286,Angola
1904-01-01,21.535,0.67,Angola
1904-02-01,21.273000000000003,0.611,Angola
1904-03-01,21.648000000000003,0.593,Angola
1904-04-01,21.614,1.031,Angola
1904-05-01,20.462000000000003,0.728,Angola
1904-06-01,18.743,0.504,Angola
1904-07-01,17.819000000000003,0.603,Angola
1904-08-01,19.597,0.962,Angola
1904-09-01,21.031,0.728,Angola
1904-10-01,22.359,0.531,Angola
1904-11-01,22.844,0.545,Angola
1904-12-01,20.906,0.8029999999999999,Angola
1905-01-01,22.052,0.599,Angola
1905-02-01,22.423,0.6829999999999999,Angola
1905-03-01,22.307,0.7170000000000001,Angola
1905-04-01,22.308000000000003,0.6559999999999999,Angola
1905-05-01,20.525,1.06,Angola
1905-06-01,18.06,1.012,Angola
1905-07-01,17.815,0.975,Angola
1905-08-01,20.028,0.574,Angola
1905-09-01,22.391,0.4970000000000001,Angola
1905-10-01,23.909000000000002,0.534,Angola
1905-11-01,23.601999999999997,0.7559999999999999,Angola
1905-12-01,22.633000000000006,0.684,Angola
1906-01-01,22.976999999999997,0.901,Angola
1906-02-01,22.055,0.871,Angola
1906-03-01,22.609,0.573,Angola
1906-04-01,22.058000000000003,0.586,Angola
1906-05-01,20.46,0.601,Angola
1906-06-01,18.108,0.5760000000000001,Angola
1906-07-01,17.903000000000006,0.6,Angola
1906-08-01,19.658,1.039,Angola
1906-09-01,22.265,0.536,Angola
1906-10-01,22.866999999999997,0.579,Angola
1906-11-01,22.783,0.856,Angola
1906-12-01,22.238000000000003,0.779,Angola
1907-01-01,22.025,0.593,Angola
1907-02-01,22.215,0.6940000000000001,Angola
1907-03-01,22.85,0.6559999999999999,Angola
1907-04-01,21.669,0.5529999999999999,Angola
1907-05-01,19.979000000000006,0.652,Angola
1907-06-01,17.71,1.2819999999999998,Angola
1907-07-01,17.665,0.522,Angola
1907-08-01,19.738,0.649,Angola
1907-09-01,22.105,0.528,Angola
1907-10-01,22.566,0.787,Angola
1907-11-01,22.053,0.7020000000000001,Angola
1907-12-01,22.035,0.6559999999999999,Angola
1908-01-01,22.098000000000003,0.664,Angola
1908-02-01,21.905,0.959,Angola
1908-03-01,22.346,0.855,Angola
1908-04-01,21.531,0.7709999999999999,Angola
1908-05-01,20.738000000000003,0.727,Angola
1908-06-01,18.366,0.6459999999999999,Angola
1908-07-01,17.914,0.556,Angola
1908-08-01,20.487,0.539,Angola
1908-09-01,22.775,0.562,Angola
1908-10-01,23.090999999999998,0.7140000000000001,Angola
1908-11-01,22.479,0.693,Angola
1908-12-01,22.465999999999998,0.763,Angola
1909-01-01,21.351,0.753,Angola
1909-02-01,22.383000000000003,0.8690000000000001,Angola
1909-03-01,22.656999999999996,0.958,Angola
1909-04-01,21.785999999999998,0.941,Angola
1909-05-01,21.055999999999997,0.649,Angola
1909-06-01,19.084,0.6829999999999999,Angola
1909-07-01,18.737,0.568,Angola
1909-08-01,20.447,0.647,Angola
1909-09-01,22.406,0.5,Angola
1909-10-01,23.506,0.8440000000000001,Angola
1909-11-01,23.53,0.723,Angola
1909-12-01,22.32,0.7559999999999999,Angola
1910-01-01,22.518,0.96,Angola
1910-02-01,22.766,1.056,Angola
1910-03-01,22.736,0.593,Angola
1910-04-01,22.021,0.627,Angola
1910-05-01,21.293000000000006,2.141,Angola
1910-06-01,19.029,0.526,Angola
1910-07-01,18.665,0.51,Angola
1910-08-01,20.849,0.506,Angola
1910-09-01,22.445,0.502,Angola
1910-10-01,22.576999999999998,0.5579999999999999,Angola
1910-11-01,22.191,0.511,Angola
1910-12-01,21.965,1.154,Angola
1911-01-01,20.884,0.5329999999999999,Angola
1911-02-01,22.013,0.557,Angola
1911-03-01,21.298000000000002,0.7659999999999999,Angola
1911-04-01,21.326999999999998,0.607,Angola
1911-05-01,20.423,0.828,Angola
1911-06-01,18.628,1.946,Angola
1911-07-01,17.54,0.535,Angola
1911-08-01,20.107,0.945,Angola
1911-09-01,21.956,0.986,Angola
1911-10-01,23.38,0.436,Angola
1911-11-01,23.643,0.41,Angola
1911-12-01,23.493,0.745,Angola
1912-01-01,23.793000000000003,0.723,Angola
1912-02-01,23.57,0.65,Angola
1912-03-01,23.23,0.7909999999999999,Angola
1912-04-01,22.494,1.126,Angola
1912-05-01,20.962000000000003,0.77,Angola
1912-06-01,19.049,1.211,Angola
1912-07-01,18.87,0.4270000000000001,Angola
1912-08-01,20.139,0.478,Angola
1912-09-01,21.665,1.019,Angola
1912-10-01,23.119,0.476,Angola
1912-11-01,23.688000000000002,0.664,Angola
1912-12-01,22.508000000000006,0.825,Angola
1913-01-01,22.939,0.552,Angola
1913-02-01,22.655,0.6609999999999999,Angola
1913-03-01,23.011999999999997,0.469,Angola
1913-04-01,22.438,0.4370000000000001,Angola
1913-05-01,21.705,0.494,Angola
1913-06-01,18.711,0.507,Angola
1913-07-01,18.781,0.532,Angola
1913-08-01,20.56,0.507,Angola
1913-09-01,22.735,0.805,Angola
1913-10-01,23.444000000000003,0.865,Angola
1913-11-01,22.281999999999996,0.58,Angola
1913-12-01,22.622,0.7979999999999999,Angola
1914-01-01,23.277,0.637,Angola
1914-02-01,22.932,0.76,Angola
1914-03-01,22.757,0.7190000000000001,Angola
1914-04-01,22.244,0.78,Angola
1914-05-01,20.483,1.012,Angola
1914-06-01,18.206,0.638,Angola
1914-07-01,17.973,0.638,Angola
1914-08-01,20.115,0.866,Angola
1914-09-01,22.802,0.466,Angola
1914-10-01,23.892,0.652,Angola
1914-11-01,23.406,0.425,Angola
1914-12-01,22.701999999999998,0.688,Angola
1915-01-01,22.449,0.609,Angola
1915-02-01,22.647,0.8340000000000001,Angola
1915-03-01,23.453000000000003,0.601,Angola
1915-04-01,22.459,0.688,Angola
1915-05-01,20.495,0.674,Angola
1915-06-01,18.426,0.607,Angola
1915-07-01,17.983,0.826,Angola
1915-08-01,20.12,0.5329999999999999,Angola
1915-09-01,22.552,0.569,Angola
1915-10-01,23.858,0.525,Angola
1915-11-01,23.619,0.453,Angola
1915-12-01,22.874,0.513,Angola
1916-01-01,23.371,0.456,Angola
1916-02-01,23.656999999999996,0.569,Angola
1916-03-01,23.691,1.062,Angola
1916-04-01,22.51,0.643,Angola
1916-05-01,20.444000000000006,0.518,Angola
1916-06-01,18.849,0.453,Angola
1916-07-01,18.877,0.608,Angola
1916-08-01,19.873,0.488,Angola
1916-09-01,22.368,0.7190000000000001,Angola
1916-10-01,24.073,0.506,Angola
1916-11-01,23.031,0.609,Angola
1916-12-01,23.000999999999998,0.529,Angola
1917-01-01,23.112,0.7929999999999999,Angola
1917-02-01,23.283,0.67,Angola
1917-03-01,23.481,1.5730000000000002,Angola
1917-04-01,23.136,2.115,Angola
1917-05-01,21.515,0.49,Angola
1917-06-01,18.897000000000002,0.7440000000000001,Angola
1917-07-01,18.747,0.804,Angola
1917-08-01,20.0,0.623,Angola
1917-09-01,21.8,0.463,Angola
1917-10-01,22.864,0.331,Angola
1917-11-01,22.11,0.359,Angola
1917-12-01,21.16,0.539,Angola
1918-01-01,20.857,0.606,Angola
1918-02-01,21.784000000000002,0.574,Angola
1918-03-01,21.553,0.593,Angola
1918-04-01,21.086,0.7090000000000001,Angola
1918-05-01,20.131,1.2919999999999998,Angola
1918-06-01,18.246,0.35600000000000004,Angola
1918-07-01,18.56,0.523,Angola
1918-08-01,19.501,0.932,Angola
1918-09-01,22.272,0.826,Angola
1918-10-01,23.103,0.598,Angola
1918-11-01,22.431,0.7559999999999999,Angola
1918-12-01,21.814,1.234,Angola
1919-01-01,21.433000000000003,0.8420000000000001,Angola
1919-02-01,21.575,0.442,Angola
1919-03-01,21.75,0.939,Angola
1919-04-01,21.78,0.61,Angola
1919-05-01,19.632,0.809,Angola
1919-06-01,17.925,0.589,Angola
1919-07-01,18.479,0.701,Angola
1919-08-01,20.115,0.706,Angola
1919-09-01,22.509,0.8420000000000001,Angola
1919-10-01,23.649,0.605,Angola
1919-11-01,23.384,0.525,Angola
1919-12-01,22.885,0.799,Angola
1920-01-01,23.338,0.479,Angola
1920-02-01,22.913,0.568,Angola
1920-03-01,22.645,0.616,Angola
1920-04-01,22.044,0.569,Angola
1920-05-01,21.278,0.962,Angola
1920-06-01,18.24,0.58,Angola
1920-07-01,18.587,0.762,Angola
1920-08-01,20.028,0.6609999999999999,Angola
1920-09-01,22.494,0.541,Angola
1920-10-01,23.281999999999996,0.57,Angola
1920-11-01,23.505,0.623,Angola
1920-12-01,23.052,0.614,Angola
1921-01-01,23.198,0.8240000000000001,Angola
1921-02-01,22.703000000000003,0.722,Angola
1921-03-01,23.337,0.544,Angola
1921-04-01,23.016,1.088,Angola
1921-05-01,21.101999999999997,0.488,Angola
1921-06-01,19.604,0.547,Angola
1921-07-01,19.017,0.527,Angola
1921-08-01,20.358,0.621,Angola
1921-09-01,22.750999999999998,0.43,Angola
1921-10-01,23.869,0.601,Angola
1921-11-01,22.447,0.54,Angola
1921-12-01,21.723000000000006,0.913,Angola
1922-01-01,22.303,1.038,Angola
1922-02-01,22.432,0.901,Angola
1922-03-01,23.061,1.673,Angola
1922-04-01,22.514,1.411,Angola
1922-05-01,21.265,0.445,Angola
1922-06-01,18.617,0.8240000000000001,Angola
1922-07-01,18.980999999999998,0.674,Angola
1922-08-01,20.578000000000003,0.648,Angola
1922-09-01,23.403,0.727,Angola
1922-10-01,23.195,1.517,Angola
1922-11-01,23.393,1.181,Angola
1922-12-01,23.183000000000003,0.8140000000000001,Angola
1923-01-01,22.362,0.893,Angola
1923-02-01,22.404,0.479,Angola
1923-03-01,22.784000000000002,0.5920000000000001,Angola
1923-04-01,21.787,0.835,Angola
1923-05-01,21.014000000000006,0.7959999999999999,Angola
1923-06-01,18.623,0.7509999999999999,Angola
1923-07-01,18.081,0.519,Angola
